owner_id,name,address1,address2,address3,city,county,state,postal_code,license_type,license_number,subordinate
"QUAD HOTELS LLC","SPRINGHILL SUITES","5169 IH 10 EAST",,,"BAYTOWN","Harris","TX","77521","MB","762343","LB"
"QUAD HOTELS LLC","SPRINGHILL SUITES BY MARRIOTT BAYTOWN","5169 IH 10 EAST",,,"BAYTOWN","Harris","TX","77521","BQ","884691",
"RACK DADDY'S","RACK DADDY'S","17509 COIT RD BUILDING A",,,"DALLAS","Collin","TX","75252","N","458373","NL,PE"
"RAILROAD PRIVATE CLUB","RAILROAD PRIVATE CLUB","1507 VOSS AVENUE",,,"ODEM","San Patricio","TX","78370","N","885724","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0315","3515 MCCANN ROAD",,,"LONGVIEW","Gregg","TX","75605","RM","664578","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0343","1500 LOOP 323 WEST SOUTHWEST",,,"TYLER","Smith","TX","75701","RM","695067","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0408","104 HWY 332",,,"LAKE JACKSON","Brazoria","TX","77566","RM","677940","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0416","3906 TOWNE CROSSING BOULEVARD",,,"MESQUITE","Dallas","TX","75150","RM","678180","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0691","603 N COCKRELL HILL ROAD",,,"DUNCANVILLE","Dallas","TX","75116","RM","678181","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0732","7601 WESLEY",,,"GREENVILLE","Hunt","TX","75402","RM","710943","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0876","1919 S 1ST STREET",,,"LUFKIN","Angelina","TX","75901","RM","655797","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #0882","2497 S STEMMONS FREEWAY",,,"LEWISVILLE","Denton ","TX","75067","RM","631260","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #538","1001 E CENTRAL TEXAS EXPRESSWAY",,,"KILLEEN","Bell","TX","76544","RM","565188","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6291","5315 SAN DARIO AVENUE",,,"LAREDO","Webb","TX","78041","MB","547231","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6295","1175 N BURLESON BOULEVARD",,,"BURLESON","Tarrant","TX","76028","MB","531879","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6304","3002 SAINT MICHAEL DRIVE",,,"TEXARKANA","Bowie","TX","75503","RM","638443","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6308","3501 CENTRAL EXPRESSWAY",,,"PLANO","Collin","TX","75023","RM","631010","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER 6310","5815 LOOP 1604 NORTH WEST",,,"SAN ANTONIO","Bexar","TX","78256","MB","704423","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6316","20414 HWY 59 NORTH",,,"HUMBLE","Harris","TX","77338","MB","126332","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6332","3600 HWY 75 NORTH",,,"SHERMAN","Grayson","TX","75090","RM","630999","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6336","1200 UNIVERSITY DRIVE",,,"COLLEGE STATION","Brazos","TX","77840","MB","150648","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6337","1860 JOE BATTLE BOULEVARD",,,"EL PASO","El Paso","TX","79936","MB","682673","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6344","11104 BROADWAY STREET",,,"PEARLAND","Brazoria","TX","77584","RM","703293","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6349","2801 IH 35S EAST",,,"DENTON","Denton ","TX","76210","RM","713514","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6356","7617 N 10TH STREET",,,"MCALLEN","Hidalgo","TX","78504","MB","658795","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6362","4550 LOOP 410 NORTHWEST",,,"SAN ANTONIO","Bexar","TX","78229","MB","742392","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6363","7835 IH 35 SOUTH",,,"SAN ANTONIO","Bexar","TX","78224","MB","742385","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #6372","2944 IH 45 NORTH",,,"CONROE","Montgomery","TX","77303","MB","80417","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER #873","9069 VANTAGE POINT DRIVE",,,"DALLAS","Dallas","TX","75243","RM","764224","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #0095","109 W ANDERSON LANE",,,"AUSTIN","Travis","TX","78752","MB","80078",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 0168","3311 IH 40 WEST",,,"AMARILLO","Potter","TX","79109","MB","92698",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 0169","5034 50TH STREET",,,"LUBBOCK","Lubbock","TX","79414","MB","92697",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 0198","4002 SPENCER HWY",,,"PASADENA","Harris","TX","77504","MB","106008",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #0329","701 HWY 83 WEST",,,"MCALLEN","Hidalgo","TX","78501","MB","136457",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #137","8210 IH 35 NORTH",,,"WINDCREST","Bexar","TX","78239","MB","86191",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #161","2820 IH 10 EAST",,,"BEAUMONT","Jefferson","TX","77703","MB","96845",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #163","5825 S PADRE ISLAND DRIVE",,,"CORPUS CHRISTI","Nueces","TX","78412","MB","91264",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 220","4536 E UNIVERSITY BOULEVARD",,,"ODESSA","Ector","TX","79762","MB","97588",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #282","1280 S CLACK STREET",,,"ABILENE","Taylor","TX","79605","MB","123077",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #284","4401 KEMP BOULEVARD",,,"WICHITA FALLS","Wichita","TX","76308","MB","180281",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #314","3815 S LAMAR BOULEVARD",,,"AUSTIN","Travis","TX","78704","MB","131041",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 334","4805 HULEN STREET",,,"FORT WORTH","Tarrant","TX","76132","MB","137160",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 356","888 W BAY AREA BOULEVARD",,,"WEBSTER","Harris","TX","77598","MB","142182",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 386","1381 LOOP 410 SOUTHWEST",,,"SAN ANTONIO","Bexar","TX","78227","MB","158095",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 404","4717 IH 10",,,"BAYTOWN","Harris","TX","77521","MB","161411",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 406","7404 NE ZAC LENTZ PARKWAY",,,"VICTORIA","Victoria","TX","77904","MB","160788",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 409","3909 SUNSET DRIVE",,,"SAN ANGELO","Tom Green","TX","76904","MB","160954",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #468","4233 S COOPER STREET",,,"ARLINGTON","Tarrant","TX","76015","MB","211216",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #488","1075 FM 802",,,"BROWNSVILLE","Cameron","TX","78521","MB","214645",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 508","5925 W WACO DRIVE",,,"WACO","McLennan","TX","76710","MB","106610",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #545","7800 BEDFORD EULESS ROAD",,,"NORTH RICHLAND HILLS","Tarrant","TX","76180","MB","111445",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 6214","8401 W GATEWAY BOULEVARD",,,"EL PASO","El Paso","TX","79925","MB","97549",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #6240","17415 HWY 281 NORTH",,,"SAN ANTONIO","Bexar","TX","78232","MB","485977",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #6242","2702 PARKER ROAD 'A'",,,"ROUND ROCK","Williamson","TX","78681","MB","485624",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 6247","2323 HWY 6",,,"SUGAR LAND","Fort Bend","TX","77478","MB","484378",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 6256","25408 BELL PATNA",,,"KATY","Fort Bend","TX","77494","MB","493343",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #841","13232 NW FREEWAY",,,"HOUSTON","Harris","TX","77055","MB","81307",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. 864","2760 HWY 6",,,"HOUSTON","Harris","TX","77082","MB","137161",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER OF TEXAS INC. #884","10290 E TECHNOLOGY BOULEVARD",,,"DALLAS","Dallas","TX","75220","MB","135459",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT #0877","4205 W AIRPORT FREEWAY",,,"IRVING","Dallas","TX","75062","MB","144927","CB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT 6245","3056 PRESTON ROAD",,,"FRISCO","Collin","TX","75035","RM","521000","FB,PE"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT 6284","18446 IH 45 NORTH",,,"SHENANDOAH","Montgomery","TX","77384","MB","528997","FB"
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT #840","302 FM 1960 WEST",,,"HOUSTON","Harris","TX","77090","MB","122723",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT 844","100 IH 35 NORTH",,,"SAN MARCOS","Hays","TX","78666","MB","263799",
"RED LOBSTER OF TEXAS INC.","RED LOBSTER RESTAURANT 887","800 SUNLAND PARK DRIVE",,,"EL PASO","El Paso","TX","79912","MB","143235",
"REPUBLIC OF TEXAS SPORTS BAR AND GRILL","THE REPUBLIC OF TEXAS SPORTS BAR AND GRILL","803 COLLEGE AVENUE",,,"LEVELLAND","Hockley","TX","79336","N","890699","PE"
"RIVERSIDE DREAMER LLC","RIVERSIDE DREAMER","214 E CHIMNEY ROAD SLIP 1",,,"MISSION","Hidalgo","TX","78573","V","663646",
"ROANOKE RED ROOF CLUB INC.","PIZZA HUT","7040 JUSTIN ROAD",,,"LANTANA","Denton ","TX","76226","NB","897298","FB,PE"
"ROANOKE RED ROOF CLUB INC.","PIZZA HUT","1135 MOCKINGBIRD LANE",,,"SULPHUR SPRINGS","Hopkins","TX","75482","RM","790189","FB"
"RUSH CREEK YACHT CLUB","RUSH CREEK YACHT CLUB","320 RUSH CREEK DRIVE",,,"HEATH","Rockwall","TX","75032","N","636314","FB,PE"
"SIDE STREET BAR INC.","THE SIDE STREET BAR","106 S ADELAIDE STREET",,,"TERRELL","Kaufman","TX","75160","N","857893","NL,PE"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","7777 WASHINGTON AVENUE",,,"HOUSTON","Harris","TX","772522743","BB","574642",
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","6902 INDUSTRIAL PARKWAY",,,"ROSENBERG","Fort Bend","TX","774715656","BC","232148",
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","2617 INDUSTRIAL LANE",,,"CONROE","Montgomery","TX","77301","BC","654102",
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","4609 NEW HWY 90 WEST BUILDING 1",,,"SAN ANTONIO","Bexar","TX","78237","BC","667116","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","111 LOWE DRIVE",,,"DEL RIO","Val Verde","TX","78840","BC","811246","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","3505 PASADENA FREEWAY",,,"PASADENA","Harris","TX","77503","BI","820091","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","8660 N ELDRIDGE PARKWAY",,,"HOUSTON","Harris","TX","77041","W","655567","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","7777 WASHINGTON AVENUE",,,"HOUSTON","Harris","TX","77007","W","655568","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS L.P.","6902 INDUSTRIAL PARKWAY",,,"ROSENBERG","Fort Bend","TX","77471","W","655910","O"
"SILVER EAGLE DISTRIBUTORS L.P.","SILVER EAGLE DISTRIBUTORS, L.P.","4609 NEW HWY 90 WEST BUILDING 1",,,"SAN ANTONIO","Bexar","TX","78237","BI","667118",
"SILVER SPUR PRIVATE CLUB INC.","SILVER SPUR PRIVATE CLUB INC.","5520 GULFWAY DRIVE",,,"PORT ARTHUR","Jefferson","TX","77642","N","533180","NL"
"SKYLINE COUNTRY CLUB","SKYLINE COUNTRY CLUB","1801 E WHEATLAND ROAD",,,"DALLAS","Dallas","TX","75241-5604","N","783600",
"SOUTHERN JUNCTION","SOUTHERN JUNCTION NIGHTCLUB & STEAKHOUSE","5574 HWY 276",,,"ROYSE CITY","Rockwall","TX","75189","N","873323","NL,PE"
"SPEC'S FAMILY PARTNERS LTD.","APPLEJACK WINES & SPIRITS TOTAL BEVERAGE SPEC'S WINES SPIRITS & FINER FOODS-HIGHLAND #60 SPEC'S WINES","5775 AIRPORT BOULEVARD SUITE 100",,,"AUSTIN","Travis","TX","78752","BF","645237",
"SPEC'S FAMILY PARTNERS LTD.","APPLEJACK WINES & SPIRITS TOTAL BEVERAGE SPEC'S WINES SPIRITS & FINER FOODS-HIGHLAND #60 SPEC'S WINES SP","5775 AIRPORT BOULEVARD SUITE 100",,,"AUSTIN","Travis","TX","78752","P","645236","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","BERT WHEELER BEVERAGE STORE SPEC'S LIQUORS #49 SPEC'S TOWN & COUNTRY COPPERFIELD TOWN &","12901 QUEENSBURY LANE",,,"HOUSTON","Harris","TX","77079","P","601770","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","BEVERAGE SHOPPE WINES & SPIRITS & CIGARS BEVERAGE SHOPPE STERLING RIDGE SPEC'S #29 SPEC'S WINES &","10491 KUYKENDAHL",,,"THE WOODLANDS","Montgomery","TX","77382","BF","567966",
"SPEC'S FAMILY PARTNERS LTD.","COWTOWN DISCOUNT LIQUOR CHELMONT CENTER SFP LTD SPEC'S LIQUOR","5100 MONTANA AVENUE",,,"EL PASO","El Paso","TX","79903-4904","BF","782454",
"SPEC'S FAMILY PARTNERS LTD.","COWTOWN DISCOUNT LIQUOR CHELMONT CENTER SFP LTD. SPEC'S LIQUOR #","5100 MONTANA AVENUE",,,"EL PASO","El Paso","TX","79903-4904","P","782453","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","COWTOWN DISCOUNT LIQUOR SFP LTD COWTOWN DISCOUNT BEVERAGES, CO","11411 W GATEWAY",,,"EL PASO","El Paso","TX","79936","BF","782286",
"SPEC'S FAMILY PARTNERS LTD.","COWTOWN DISCOUNT LIQUOR SFP LTD COWTOWN DISCOUNT BEVERAGES COWTO","11411 W GATEWAY",,,"EL PASO","El Paso","TX","79936","P","782285","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","DICORTES' BAR & BEVERAGE SUPPLY, SPEC'S LIQUORS WACO, SPECS WINE","1434 S VALLEY MILLS DRIVE",,,"BEVERLY HILLS","McLennan","TX","76710","P","760640","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","DOC'S BEER & WINE EXPRESS #183 SFP DISTRIBUTION","409 W 24TH STREET",,,"PLAINVIEW","Hale","TX","79072-3001","Q","813232",
"SPEC'S FAMILY PARTNERS LTD.","DOC'S BEER & WINE EXPRESS SFP DISTRIBUTION SPEC'S EXPRESS #185","7021 QUAKER AVENUE SPACE 200",,,"LUBBOCK","Lubbock","TX","79424","BF","814374",
"SPEC'S FAMILY PARTNERS LTD.","DOC'S LIQUOR BEER & WINE #181 SFP DISTRIBUTION SPEC'S EXPRESS LIQUOR #181","641 HWY 62/82 EAST",,,"WOLFFORTH","Lubbock","TX","79382","BF","812903",
"SPEC'S FAMILY PARTNERS LTD.","DOC'S LIQUOR BEER & WINE #184 SFP DISTRIBUTION SPEC'S LIQUOR","7021 QUAKER AVENUE SPACE 100",,,"LUBBOCK","Lubbock","TX","79424","P","814552","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","DOC'S LIQUOR BEER & WINE #184 SFP DISTRIBUTION SPEC'S LIQUOR #184","7021 QUAKER AVENUE SPACE 100",,,"LUBBOCK","Lubbock","TX","79424","BF","814622",
"SPEC'S FAMILY PARTNERS LTD.","DOC'S LIQUOR WINES & BEER DOC'S LIQUOR #182 SFP DISTRIBUTION","401 W 24TH STREET",,,"PLAINVIEW","Hale","TX","79072","P","813159","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","DOC'S LIQUOR WINES & BEER DOC'S LIQUOR #182 SFP DISTRIBUTION SPEC'S LIQUORS #182","401 W 24TH STREET",,,"PLAINVIEW","Hale","TX","79072","BF","813257",
"SPEC'S FAMILY PARTNERS LTD.","DOC'S WHOLESALE LIQUOR #180 SPEC'S WHOLESALE WINE & LIQUOR #180 SFP DISTRIBUTION","506 E 44TH STREET 'B'",,,"LUBBOCK","Lubbock","TX","79404","BF","814373",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOG LIQUOR BEER & WINE #142 SFP DISTRIBUTION SPEC'S LIQUOR #142","7530 HWY 155",,,"COFFEE CITY","Henderson","TX","75763","BF","811528",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOG LIQUOR BEER & WINE SFP DISTRIBUTION #144 SPEC'S LIQUOR #144","709 W BROADWAY STREET",,,"BIG SANDY","Upshur","TX","75755","BF","812585",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOG LIQUOR BEER & WINE SFP DISTRIBUTION SPEC'S LIQUOR #148","6731 HWY 31 WEST",,,"KILGORE","Gregg","TX","75662","BF","811928",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOG LIQUOR BEER & WINE SFP DISTRIBUTION SPEC'S LIQUORS #149","8915 HWY 175 WEST",,,"CUNEY","Cherokee","TX","75759","BF","812362",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOGS LIQUOR AND BEER FAT DOGS LIQUOR & WINES SFP DISTRIBUTION SPEC'S LIQUORS #138","1600 W NW HWY",,,"DALLAS","Dallas","TX","75220","BF","841904",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOGS LIQUOR WINE AND BEER SFP DISTRIBUTION SPEC'S WHOLESALE LIQUOR AND WINE FAT DOG BEER & WINE FAT","366 N DICKINSON DRIVE",,,"RUSK","Cherokee","TX","75785","BF","812348",
"SPEC'S FAMILY PARTNERS LTD.","FAT DOG'S LIQUOR & WINE FAT DOG'S LIQUOR #145 SFP DISTRIBUTION S PEC'S LIQUOR FAT DOG'S TROUP","2000 WEST DUVAL STREET",,,"TROUP","Smith","TX","757893104","BF","859891",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUOR #173 FELDMANS LIQUOR WINE & BEER FELDMANS PADRE","3500 PADRE BOULEVARD",,,"SOUTH PADRE ISLAND","Cameron","TX","78597","BF","848306",
"SPEC'S FAMILY PARTNERS LTD.","FELDMAN'S LIQUOR # 85 DFP LTD. SPEC'S EXPRESS LIQUOR #85","10529 S PADRE ISLAND DRIVE SUITE 180",,,"CORPUS CHRISTI","Nueces","TX","78418","BF","768066",
"SPEC'S FAMILY PARTNERS LTD.","FELDMAN'S LIQUOR #85 SFP LTD SPEC'S EXPRESS LIQUOR #85","10529 S PADRE ISLAND DRIVE SUITE 180",,,"CORPUS CHRISTI","Nueces","TX","78418","P","768065","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUORS & WINE FELMANS LIQUOR #133 FELDMANS LIQUOR WHOLESALE SPEC'S LIQUOR WHOLESALE BEN'S","410 PADRE BOULEVARD SUITE P",,,"SOUTH PADRE ISLAND","Cameron","TX","78597","BF","824854",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUORS & WINES FELDMANS LIQUORS #118 BENS LIQUORS SFP DISTRIBUTION SPEC'S LIQUORS","4500 PADRE ISLAND HWY",,,"BROWNSVILLE","Cameron","TX","78597","BF","825244",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUOR WHOLESALE WAREHOUSE FELDMANS VALLEYWIDE LIQUOR #198 STATEWIDE BEVERAGE SFP DISTRIBUTION","900 N JACKSON ROAD",,,"PHARR","Hidalgo","TX","78577-2134","BF","817884",
"SPEC'S FAMILY PARTNERS LTD.","FELDMAN'S LIQUOR & WINE FELDMANS LIQUOR #131 BENS LIQUOR SFP DISTRIBUTION SPEC'S LIQUORS","1702 HWY 100 SUITE A",,,"PORT ISABEL","Cameron","TX","78578","BF","824861",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUOR & WINES FELDMANS #117 SFP DISTRIBUTION FELDMANS VALLEY LIQUOR STATEWIDE BEVERAGE LIQUOR","116 W VAN BUREN STREET",,,"HARLINGEN","Cameron","TX","78550-6447","BF","816246",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS LIQUOR & WINES FELDMANS #117 SFP DISTRIBUTION FELDMANS VALLEY LIQUOR STATEWIDE BEVERAGE LIQUOR","116 W VAN BUREN STREET",,,"HARLINGEN","Cameron","TX","785506447","P","816095","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER FELDMANS SPIRITS BEER CIGARS & FINE WINES FELDMANS LIQUORS #126 STATEWIDE BEVERAGE","100 N 10TH STREET SUITE B",,,"MCALLEN","Hidalgo","TX","78501","BF","813841",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER FELDMANS SPIRITS BEER CIGARS & FINE WINES FELDMANS LIQUORS #126 STATEWIDE BEVERAGE","100 N 10TH STREET SUITE B",,,"MCALLEN","Hidalgo","TX","78501-4583","P","813709","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER FELDMANS WINE SPIRITS FUN STATEWIDE BEVERAGE SFP DISTRIBUTION #134","4350 HWY 77/83 NORTH SUITE D",,,"BROWNSVILLE","Cameron","TX","78528","BF","817508",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER FELDMANS WINES SPIRITS FUN FELDMANS LIQUOR #132 SFP DISTRIBUTION STATEWIDE B","621 HWY 77S SUNSHINE STRIP","BOULEVARD",,"HARLINGEN","Cameron","TX","78550","BF","821423",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER FELDMANS WINES SPIRITS FUN FELDMANS LIQUOR #132 SFP DISTRIBUTION STATEWIDE B","621 HWY 77S SUNSHINE STRIP","BOULEVARD",,"HARLINGEN","Cameron","TX","78550-7305","P","821237","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER WINE SPIRITS FUN FELDMANS LIQUOR #135 STATEWIDE BEVERAGE SPEC'S MARKET CENTER","5506 SAN BERNARDO AVENUE 'B'",,,"LAREDO","Webb","TX","78041","BF","819226",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS MARKET CENTER WINE SPIRITS FUN FELDMANS LIQUOR #135 STATEWIDE BEVERAGE SPEC'S MARKET CENTER","5506 SAN BERNARDO AVENUE 'B'",,,"LAREDO","Webb","TX","78041-3007","P","819130","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #119 STATEWIDE BEVERAGE SFP DISTRIBUTION","1226 MORGAN BOULEVARD SUITE A",,,"HARLINGEN","Cameron","TX","78550-5155","BF","816244",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #120 STATEWIDE BEVERAGE SFP DISTRIBUTION","754 BOCA CHICA BOULEVARD",,,"BROWNSVILLE","Cameron","TX","78520-8338","BF","817273",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #122 FELDMANS LIQUOR WINES & BEER STATEWIDE BEVERAGE SFP DISTRIBUTION","3010 N 10TH STREET",,,"MCALLEN","Hidalgo","TX","78501-1919","BF","813708",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #125 STATEWIDE BEVERAGE SFP DISTRIBUTION","2501 PAREDES LINE ROAD SUITE E",,,"BROWNSVILLE","Cameron","TX","78526-1193","BF","817486",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #129 SFP DISTRIBUTION STATEWIDE","6101 N 23RD STREET SUITE B",,,"MCALLEN","Hidalgo","TX","78504-3929","P","818215","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR #129 SFP DISTRIBUTION STATEWIDE BEVERAGE","6101 N 23RD STREET SUITE B",,,"MCALLEN","Hidalgo","TX","78504-3929","BF","818397",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS VALLEYWIDE LIQUOR FELDMANS LIQUOR #130 STATEWIDE BEVERAGE SFP DISTRIBUTION","1509 S CAGE BOULEVARD SUITE A",,,"PHARR","Hidalgo","TX","78577","BF","813850",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS WINE SPIRITS FUN FELDMANS LIQUOR #136 STATEWIDE BEVERAGE SFP DISTRIBUTION","3500 PECAN BOULEVARD",,,"MCALLEN","Hidalgo","TX","78501-4845","BF","813853",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS WINE SPIRITS FUN FELDMANS LIQUOR #136 STATEWIDE BEVERAGE SFP DISTRIBUTION","3500 PECAN BOULEVARD",,,"MCALLEN","Hidalgo","TX","78501","P","813710","E,PS"
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS WINE SPIRITS FUN FELDMANS VALLEYWIDE LIQUOR #137 STATEWIDE BEVERAGE SFP DISTRIBUTION","809 HWY 83 EAST",,,"WESLACO","Hidalgo","TX","78596","BF","820027",
"SPEC'S FAMILY PARTNERS LTD.","FELDMANS WINE SPIRITS FUN FELDMANS VALLEYWIDE LIQUOR #137 STATEWIDE BEVERAGE SFP DISTRIBUTION","809 HWY 83 EAST",,,"WESLACO","Hidalgo","TX","78596-4522","P","819935","E,LP,PS"
"SPEC'S FAMILY PARTNERS LTD.","HOUSTON LIQUOR & BAR SUPPLY RESTAURANT & BAR SUPPLY SPEC'S WINE","14110 STUEBNER AIRLINE",,,"HOUSTON","Harris","TX","77069","BF","678278",
